onset	duration	nwb_table	cv_transition_time	speak	condition	label
60.588646	0.3307310000000001	trials	60.6229911	True	lee	
61.583383	0.3103784000000047	trials	61.6190002	True	wee	
62.6022889	0.36634820000000445	trials	62.6302738	True	yaa	
63.6415475	0.29129760000000005	trials	63.6784367	True	gaa	
64.5536018	0.4744717000000094	trials	64.7265995	True	shaa	
66.3141083	0.3116502999999966	trials	66.3420932	True	doo	
72.8562217	0.4146858000000009	trials	72.9427206	True	fee	
74.2681887	0.3803406000000109	trials	74.2847252	True	vaa	
75.181515	0.39814930000000004	trials	75.2095	True	bee	
76.3772348	0.5088168999999994	trials	76.5794895	True	zoo	
77.4889997	0.539346000000009	trials	77.648005	True	shaa	
78.7317851	0.4248620999999986	trials	78.7457775	True	baa	
79.8206532	0.4528470999999996	trials	79.8842554	True	noo	
81.0023805	0.44903100000000506	trials	81.0634386	True	waa	
82.1421304	0.3892450000000025	trials	82.1713874	True	woo	
83.332762	0.42995030000000156	trials	83.3582028	True	laa	
84.505585	0.39051700000000267	trials	84.5513785	True	roo	
85.7420101	0.506272800000005	trials	85.7788993	True	yee	
86.8143417	0.4706556999999947	trials	86.8868481	True	maa	
88.2479334	0.44012659999999926	trials	88.3000871	True	moo	
89.5708573	0.478287899999998	trials	89.6789809	True	nee	
92.4952826	0.3943330999999972	trials	92.5461642	True	goo	
93.695	0.40814400000000717	trials	93.7325	True	loo	
95.8801871	0.41595780000000104	trials	95.9259806	True	haa	
96.8800123	0.4922803999999985	trials	96.9754155	True	tee	
97.8798375	0.44903100000000506	trials	97.9014623	True	vee	
99.0793734	0.6105803000000094	trials	99.2994367	True	zee	
100.2611007	0.4070535000000035	trials	100.3336071	True	haa	
101.413571	0.4261341999999928	trials	101.4631806	True	gaa	
102.557137	0.5482501999999982	trials	102.7466713	True	shee	
103.7337761	0.4871921999999955	trials	103.8749728	True	shoo	
104.9434883	0.4337665000000044	trials	105.0032743	True	pee	
106.0450769	0.4439428000000021	trials	106.1277597	True	kaa	
107.2306204	0.4146856999999926	trials	107.2420687	True	wee	
108.3372971	0.42740630000000124	trials	108.4339724	True	foo	
109.5126642	0.41850189999999543	trials	109.536833	True	gee	
110.6155249	0.4859201000000013	trials	110.679127	True	raa	
111.974066	0.4464869000000107	trials	112.002051	True	ree	
113.1405288	0.3943330999999972	trials	113.207947	True	poo	
114.2777346	0.4579351999999943	trials	114.3896743	True	faa	
115.5167038	0.37906859999999654	trials	115.5472328	True	doo	
116.605572	0.47955989999999815	trials	116.725144	True	zaa	
117.8712541	0.44521480000000224	trials	117.928496	True	naa	
119.0835103	0.4261341999999928	trials	119.1305759	True	thoo	
120.4992934	0.4045095000000032	trials	120.576888	True	paa	
121.5449122	0.37906859999999654	trials	121.569081	True	mee	
122.8602039	0.37398039999999355	trials	122.9149017	True	taa	
123.9223592	0.39814919999999177	trials	123.9579764	True	yoo	
125.2681799	0.3968771999999916	trials	125.2987089	True	voo	
126.3812169	0.4312223999999958	trials	126.4384588	True	thaa	
127.4751733	0.5851394000000028	trials	127.6570753	True	soo	
128.7357672	0.5050008000000048	trials	128.7777446	True	yaa	
129.9861848	0.40323740000002317	trials	130.0218019	True	dee	
131.0419798	0.39560520000000565	trials	131.0547003	True	boo	
132.1448405	0.3994213000000002	trials	132.1677373	True	lee	
133.2769581	0.4337664999999902	trials	133.3583688	True	koo	
134.3798188	0.49864059999998744	trials	134.5591768	True	see	
135.6442288	0.5088168999999994	trials	135.7752492	True	too	
136.9684248	0.4108696999999779	trials	137.004042	True	daa	
139.9985097323665	1.4007644983520322	invalid_times				
142.4013174	0.3968771999999774	trials	142.4356626	True	wee	
143.1658148	0.6347490999999934	trials	143.4138631	True	shee	
144.9326816	0.42867820000000734	trials	145.0077321	True	poo	
145.637393	0.530441599999989	trials	145.8371036	True	shaa	
146.6779236	0.4579351999999801	trials	146.7962235	True	ree	
147.5276478	0.44521480000000224	trials	147.5874338	True	vaa	
148.6114279	0.4312223000000017	trials	148.6813902	True	loo	
149.2792501	0.5062727999999765	trials	149.3530285	True	laa	
150.2625387	0.4363105000000189	trials	150.3452215	True	taa	
151.0295802	0.482104100000015	trials	151.2127543	True	zoo	
152.0268614	0.4235901000000126	trials	152.0879194	True	hee	
152.857505	0.4413987000000077	trials	152.9363716	True	faa	
155.624197	0.49609649999999306	trials	155.7386808	True	tee	
156.4052309	0.5164492000000109	trials	156.4828255	True	moo	
157.0501564	0.4490308999999968	trials	157.1468316	True	koo	
158.1428407	0.4235901000000126	trials	158.2789492	True	fee	
158.7585092	0.5037287000000106	trials	158.9531316	True	shoo	
159.4186991	0.4235901000000126	trials	159.4784851	True	maa	
160.9604143	0.44648689999999647	trials	161.0303767	True	roo	
161.6002516	0.48592019999998115	trials	161.6829344	True	lee	
162.4703285	0.3994213000000002	trials	162.5491952	True	yee	
163.0770927	0.47701589999999783	trials	163.1839443	True	raa	
163.8148772	0.4159578999999951	trials	163.9662503	True	soo	
164.742196	0.31419449999998506	trials	164.7650928	True	doo	
165.2942624	0.37398039999999355	trials	165.3082549	True	bee	
166.2889995	0.45539110000001415	trials	166.3386091	True	yaa	
167.0891141	0.3879729000000225	trials	167.1120108	True	baa	
167.7989137	0.314194399999991	trials	167.8332588	True	nee	
173.9098048	0.4274062000000072	trials	174.0128402	True	kee	
174.5928915	0.41850189999999543	trials	174.6921108	True	too	
176.1524153	0.5100889999999936	trials	176.2694432	True	thoo	
176.9932353	0.5660587999999791	trials	177.1522406	True	saa	
177.9345466	0.4553910999999857	trials	178.0045089	True	thaa	
178.9267395	0.3917891000000111	trials	178.9674449	True	goo	
180.9276621	0.38670079999999984	trials	181.0027125	True	woo	
183.3343661	0.5113609999999937	trials	183.4348574	True	naa	
184.1179441	0.46302340000002573	trials	184.1840903	True	waa	
184.9155146	0.38034070000000497	trials	184.9485877	True	gaa	
185.6329465	0.4744717000000094	trials	185.8110324	True	zee	
186.7192706	0.40323740000002317	trials	186.7981372	True	paa	
187.8844613	0.41722989999999527	trials	187.9315269	True	mee	
188.8206844	0.46429549999999153	trials	188.9962263	True	zaa	
189.8255978	0.3625321000000099	trials	189.8841118	True	hoo	
190.7592769	0.3752523999999937	trials	190.7758134	True	daa	
191.8048956	0.3994213000000002	trials	191.8786741	True	foo	
192.778008	0.5596985999999902	trials	193.0057035	True	see	
193.9660955	0.3943331000000114	trials	194.0360578	True	pee	
194.9697368	0.3968772000000058	trials	195.0307948	True	kaa	
196.1336555	0.370036099999993	trials	196.1832652	True	yoo	
198.5581681	0.38670079999999984	trials	198.5747046	True	voo	
200.3021381	0.33200299999998606	trials	200.3339391	True	vee	
201.0869882	0.314194399999991	trials	201.1633107	True	haa	
202.12776392986157	3.246477719709958	invalid_times				
208.664544	0.3472675999999808	trials	208.7205139	True	hee	
210.0612465	0.4592071999999803	trials	210.1642819	True	thaa	
212.1575721	0.4159578999999951	trials	212.2415269	True	tee	
213.6916551	0.39560520000000565	trials	213.7234562	True	vee	
216.3413192	0.4095976000000121	trials	216.3718482	True	lee	
217.447996	0.4897363000000041	trials	217.509054	True	yaa	
221.2183293	0.4706557000000089	trials	221.3798787	True	zoo	
223.3782571	0.44267069999997943	trials	223.4596678	True	noo	
224.5281833	0.3917891000000111	trials	224.5917855	True	haa	
225.2456152	0.36380410000001007	trials	225.2774162	True	woo	
226.7160961	0.42359000000001856	trials	226.8140433	True	fee	
227.4169914	0.37143629999999916	trials	227.4386161	True	baa	
228.1980253	0.3714363999999932	trials	228.2438188	True	gee	
230.0552071	0.3307310000000143	trials	230.0704716	True	boo	
230.9748936	0.4757438000000036	trials	231.0372237	True	maa	
236.130481	0.4337663999999961	trials	236.2309723	True	koo	
236.9076988	0.4235901000000126	trials	236.9407719	True	vaa	
238.0181918	0.5126329999999939	trials	238.0678014	True	yee	
238.7521601	0.450302999999991	trials	238.8501074	True	thoo	
240.0750841	0.40832560000001195	trials	240.1425024	True	nee	
240.7836117	0.44139860000001363	trials	240.823045	True	goo	
241.8228702	0.5368019000000004	trials	242.0047723	True	see	
242.5568386	0.454119100000014	trials	242.6128085	True	wee	
244.3516903	0.4846480999999869	trials	244.492887	True	saa	
245.3387951	0.40069330000000036	trials	245.3871327	True	faa	
246.1732548	0.35871589999999287	trials	246.2126881	True	moo	
246.37585209545156	0.7415812050099078	invalid_times				
247.1132941	0.3256427999999971	trials	247.1311027	True	daa	
247.9083205	0.3510837000000038	trials	247.9413936	True	dee	
250.3938911	0.4681116000000145	trials	250.5185513	True	zaa	
251.1901896	0.38924489999999423	trials	251.2601519	True	laa	
251.8287548	0.42486209999998437	trials	251.8872688	True	naa	
252.6339576	0.4095975999999837	trials	252.6657586	True	ree	
253.3513894	0.3612600000000157	trials	253.399727	True	loo	
254.0713654	0.31037829999999644	trials	254.1018944	True	hoo	
255.5227656	0.3459954999999866	trials	255.5914559	True	too	
256.0964567	0.5406179000000293	trials	256.3139759	True	soo	
256.8978433	0.4630233999999973	trials	256.977982	True	roo	
257.7628321	0.46683949999999186	trials	257.8111697	True	raa	
258.6443574	0.42486209999998437	trials	258.7715616	True	shee	
259.415215	0.37398039999999355	trials	259.5144343	True	kee	
260.1708081	0.3281868999999915	trials	260.2115135	True	foo	
261.3512633	0.5075448999999708	trials	261.5331654	True	zee	
262.2976628	0.3625321000000099	trials	262.3294639	True	voo	
263.1690118	0.4286781999999789	trials	263.2529666	True	poo	
264.0034715	0.4045095000000174	trials	264.0518091	True	taa	
264.7234474	0.4045095000000174	trials	264.7946818	True	kaa	
265.4879448	0.3956052000000341	trials	265.5413706	True	waa	
266.1392305	0.478287899999998	trials	266.275339	True	shaa	
267.08563	0.38415670000000546	trials	267.1543202	True	paa	
267.9849638	0.38288479999999936	trials	268.0231251	True	gaa	
268.9555321	0.3332750999999803	trials	269.0025977	True	doo	
276.6132267	0.5533383000000072	trials	276.7900405	True	see	
277.3688198	0.5177212000000395	trials	277.5278251	True	hee	
278.3012268	0.4439426999999796	trials	278.3966299	True	naa	
279.0479156	0.4948243999999704	trials	279.1967445	True	saa	
280.0490129	0.3956051000000116	trials	280.0808139	True	gaa	
280.8745683	0.42740619999995033	trials	280.9152737	True	doo	
281.6390657	0.4922803999999701	trials	281.7141162	True	roo	
282.5702007	0.4121417000000065	trials	282.6656038	True	pee	
283.4580862	0.4833759999999643	trials	283.5980108	True	shee	
284.4070297	0.41595780000000104	trials	284.4719039	True	foo	
285.4030388	0.4197740000000181	trials	285.4844495	True	too	
288.3529049	0.38924489999999423	trials	288.4241392	True	too	
288.8057519	0.5228093999999714	trials	288.9189637	True	yaa	
289.5473526	0.4452147999999738	trials	289.6427558	True	nee	
290.6553014	0.4223181000000409	trials	290.7214476	True	lee	
291.787419	0.5660588999999732	trials	292.0291071	True	zoo	
292.9437055	0.44775889999999663	trials	292.9729625	True	gee	
293.9715156	0.5189933000000337	trials	294.1063521	True	fee	
294.9573484	0.5978599000000031	trials	295.2193891	True	soo	
296.3413304	0.5100889999999936	trials	296.4278293	True	waa	
298.8841429	0.48464820000003783	trials	298.9846343	True	kee	
299.908137	0.5062727999999765	trials	300.0111724	True	mee	
302.2804958	0.5698750000000246	trials	302.4280527	True	laa	
302.948318	0.6398373000000106	trials	303.1798297	True	ree	
304.7075525	0.6054920999999922	trials	304.8563815	True	loo	
305.9541539	0.4948244999999929	trials	305.9935873	True	goo	
306.9832362	0.44775879999997414	trials	307.0442942	True	maa	
308.6992212	0.3956051000000116	trials	308.7755437	True	koo	
309.5807465	0.38161270000000513	trials	309.6367164	True	haa	
310.1175483	0.4108696999999779	trials	310.1875107	True	kaa	
311.5028024	0.34726749999998674	trials	311.5295153	True	vee	
311.9149441	0.4019652999999721	trials	311.9950828	True	paa	
312.4517459	0.45030300000001944	trials	312.514076	True	wee	
313.5914958	0.40578149999998914	trials	313.6080324	True	baa	
314.3152879	0.45793520000000854	trials	314.3979706	True	yee	
316.0961471	0.5037287000000106	trials	316.2042707	True	yoo	
320.7047563	0.4146857000000068	trials	320.7912551	True	taa	
321.1436108	0.4731998000000317	trials	321.2326538	True	zaa	
322.1001866	0.34472350000004326	trials	322.1218114	True	dee	
324.7193217	0.526625499999966	trials	324.8617904	True	zaa	
325.750948	0.40578149999998914	trials	325.7827491	True	dee	
326.9453957	0.38797289999996565	trials	327.0484311	True	moo	
327.85745	0.3850500000000352	trials	327.8981554	True	faa	
329.3215365	0.42744040000002315	trials	329.3599913	True	thoo	
330.203096	0.6207565999999929	trials	330.4778571	True	shoo	
331.7270026	0.5609706999999844	trials	331.9203531	True	zee	
332.8985536	0.4731997000000092	trials	332.9239944	True	daa	
334.1298905	0.4363104999999905	trials	334.1578754	True	voo	
335.2607361	0.46938360000001467	trials	335.3116178	True	noo	
336.7859148	0.5088168999999994	trials	336.8380685	True	vaa	
337.9205765	0.5024567000000388	trials	337.9689141	True	raa	
339.1048479	0.5965878000000089	trials	339.2625811	True	shaa	
340.401059	0.5368018000000347	trials	340.4748374	True	thaa	
341.7481517	0.4808320000000208	trials	341.7786808	True	woo	
342.8471963	0.4871921999999813	trials	342.9018941	True	hoo	
344.254075	0.3879729000000225	trials	344.2655234	True	bee	
345.7372763	0.3968772000000058	trials	345.8530322	True	tee	
349.4643602	0.5202653000000055	trials	349.6271816	True	zee	
350.5354198	0.4604792999999745	trials	350.6168305	True	poo	
351.443658	0.5393459999999664	trials	351.6255601	True	shoo	
352.6304735	0.41086960000001227	trials	352.6635466	True	hoo	
353.7358782	0.5164492000000109	trials	353.8172889	True	thoo	
354.6466605	0.4884642000000099	trials	354.7662325	True	faa	
355.7813222	0.43376640000002453	trials	355.8423802	True	noo	
356.7900517	0.4210459999999898	trials	356.8561979	True	hee	
357.8267662	0.4515749999999912	trials	357.9145371	True	kaa	
358.9092742	0.42486209999998437	trials	358.9537957	True	wee	
359.62599949162825	0.46142830533949564	invalid_times				
359.7564543	0.5965879000000314	trials	360.0083187	True	see	
360.9127408	0.538073900000029	trials	361.0959149	True	shee	
362.1021003	0.44139869999997927	trials	362.1491659	True	vaa	
363.0892051	0.3790685999999823	trials	363.1235503	True	boo	
363.9656423	0.4439426999999796	trials	364.047053	True	maa	
365.0036288	0.43376640000002453	trials	365.0328857	True	ree	
366.0797765	0.6067642000000433	trials	366.2476861	True	shaa	
367.2424232	0.36380409999998164	trials	367.267864	True	doo	
368.2244398	0.3574438999999643	trials	368.2804097	True	lee	
368.5908922810811	0.47790788767304093	invalid_times				
369.4074391	0.4235901000000126	trials	369.4545047	True	gee	
370.4403375	0.4642954000000259	trials	370.4606902	True	vee	
371.55721710112067	0.44494872300595034	invalid_times				
373.8443226	0.4630233999999973	trials	373.9359097	True	taa	
374.9828005	0.4197738999999956	trials	375.0006091	True	bee	
376.0004343	0.4439428000000021	trials	376.0436837	True	raa	
377.225411	0.40069330000000036	trials	377.2648443	True	gaa	
378.3206394	0.40069330000000036	trials	378.398234	True	fee	
379.5189032	0.4032374999999888	trials	379.5748731	True	thaa	
380.623036	0.39942120000000614	trials	380.6561091	True	waa	
381.7526095	0.37398039999999355	trials	381.7793224	True	voo	
382.8694626	0.4261341999999786	trials	382.9025357	True	roo	
383.7891492	0.4312223000000017	trials	383.874376	True	naa	
384.9060023	0.5228093999999714	trials	385.0624635	True	saa	
386.2276542	0.36634820000000445	trials	386.2619994	True	daa	
387.4907922	0.39433310000003985	trials	387.5454901	True	paa	
388.2679231873434	0.21423457033620252	invalid_times				
388.79526982201713	0.2801528996703837	invalid_times				
388.8696861	0.43758249999996224	trials	388.9536409	True	nee	
390.1404563	0.43758260000004157	trials	390.2002423	True	laa	
391.7826629	0.394333099999983	trials	391.8042876	True	baa	
392.9020601	0.4375825999999847	trials	392.9694783	True	mee	
394.4259668	0.4592071999999803	trials	394.4857527	True	moo	
395.5479081	0.4744717000000378	trials	395.5631726	True	woo	
396.6812977	0.5495222999999783	trials	396.7970536	True	foo	
397.9189949	0.6411093000000392	trials	398.1403302	True	zoo	
397.94143801713903	0.47790788767304093	invalid_times				
399.1592361	0.40069330000000036	trials	399.2431909	True	too	
400.3956612	0.5189932000000113	trials	400.4249182	True	yaa	
401.7465701	0.4413987000000361	trials	401.8254367	True	tee	
402.9690027	0.3956052000000341	trials	403.0198844	True	dee	
404.1621784	0.48210399999999254	trials	404.2054278	True	yoo	
404.92927112353334	0.4284761608437293	invalid_times				
405.3668024	0.42486220000000685	trials	405.4520293	True	haa	
406.4938319	0.48464810000001535	trials	406.5777867	True	koo	
407.6755592	0.5520662999999786	trials	407.7938591	True	kee	
408.9526896	0.44775889999999663	trials	409.023924	True	pee	
410.3303114	0.5317136999999548	trials	410.378649	True	yee	
411.6265225	0.5113609999999653	trials	411.7168375	True	loo	
412.8425949	0.44775889999999663	trials	412.8654917	True	goo	
417.53635816374424	0.23071793276204744	invalid_times				
421.2902277	0.41468579999997246	trials	421.3551019	True	mee	
422.712371	0.4083255999999551	trials	422.7327237	True	wee	
425.7347435	0.47701580000000376	trials	425.8339628	True	kee	
427.3133479	0.6792705999999953	trials	427.5779327	True	see	
428.5624935	0.6080361999999582	trials	428.8983126	True	zoo	
429.8498003	0.4693835999999578	trials	429.9197626	True	pee	
431.2541349	0.4121417000000065	trials	431.2732156	True	baa	
432.9027017	0.4134138000000007	trials	432.9561275	True	thoo	
433.9228796	0.6016759999999977	trials	434.1518473	True	hoo	
435.2674283	0.45030300000001944	trials	435.2915971	True	goo	
436.6386899	0.6131244000000038	trials	436.8625694	True	shoo	
438.1575084	0.478287899999998	trials	438.1994858	True	roo	
439.5554829	0.4757437999999752	trials	439.588556	True	yee	
440.6799683	0.6398371999999881	trials	440.9165681	True	zaa	
442.1618975	0.46683949999999186	trials	442.2547566	True	laa	
443.679444	0.42613410000001295	trials	443.7048848	True	voo	
445.0125443	0.4388546000000133	trials	445.0570657	True	poo	
446.2057199	0.44903099999999085	trials	446.2642339	True	loo	
447.5121074	0.5889554999999973	trials	447.653304	True	shaa	
448.9482431	0.526625499999966	trials	448.9965807	True	thaa	
450.3436735	0.47192769999998063	trials	450.3856509	True	vaa	
451.6246201	0.5380738000000065	trials	451.7174791	True	foo	
452.9424559	0.44903089999996837	trials	452.9920655	True	maa	
454.0961982	0.5800512999999796	trials	454.2488433	True	saa	
455.4242104	0.4859200999999871	trials	455.5081651	True	too	
456.7560386	0.5686028999999735	trials	456.9214041	True	shee	
457.9441261	0.5813233000000082	trials	458.1056755	True	zee	
459.3192038	0.49100829999997586	trials	459.3497328	True	dee	
460.4500494	0.4859202000000096	trials	460.5060193	True	lee	
461.6521294	0.5482502000000409	trials	461.7157315	True	yaa	
462.8796502	0.5240814	trials	462.9139953	True	gaa	
464.1885817	0.44521480000003066	trials	464.229287	True	doo	
465.3448681	0.4312223000000017	trials	465.4224627	True	woo	
466.6614319	0.5647867999999789	trials	466.7377544	True	taa	
467.9525548	0.5686029000000303	trials	468.0594063	True	tee	
469.1266498	0.49228040000002693	trials	469.192796	True	ree	
470.5538813	0.42995029999997314	trials	470.6454683	True	koo	
471.7216161	0.4286781999999789	trials	471.778858	True	hee	
472.5598919	0.4159578999999667	trials	472.5942371	True	vee	
473.7810525	0.46683960000001434	trials	473.9069847	True	fee	
474.6842026	0.35744379999999865	trials	474.7020111	True	bee	
475.6344181	0.4019653999999946	trials	475.7234611	True	haa	
476.5108553	0.3879729000000225	trials	476.5591929	True	naa	
477.3847483	0.35871589999999287	trials	477.4165494	True	boo	
478.27645	0.5317135999999891	trials	478.4761606	True	soo	
479.7723717	0.39178900000001704	trials	479.8067168	True	gee	
480.6030153	0.47065560000004325	trials	480.7124109	True	faa	
481.4921729	0.40069330000000036	trials	481.5519588	True	nee	
482.3597057	0.40832560000001195	trials	482.397867	True	raa	
483.8518113	0.42486209999998437	trials	483.9141414	True	noo	
487.7455327	0.370164299999999	trials	487.7976864	True	paa	
496.026528	0.40196530000002895	trials	496.087586	True	paa	
497.3748928	0.4795599000000266	trials	497.4575755	True	yoo	
498.1012289	0.4350384999999619	trials	498.1711913	True	kaa	
499.006923	0.42995030000003	trials	499.0717972	True	waa	
499.8566473	0.3625319999999874	trials	499.8719118	True	daa	
508.14286268160845	1.8951519683586184	invalid_times				
516.0	45.0	epochs				rest_period
