onset	duration	nwb_table	cv_transition_time	speak	condition	label
94.2937059	0.47701459999998974	trials	94.3369552	True	faa	
95.7578227	0.454117999999994	trials	95.8468655	True	zaa	
96.8365118	0.4655663000000061	trials	96.8695848	True	naa	
97.787997	0.3981481999999943	trials	97.8287022	True	thoo	
98.5690289	0.4324932999999902	trials	98.6542555	True	paa	
99.2966352	0.3409064000000086	trials	99.3398845	True	mee	
101.5595926	0.3828836999999936	trials	101.606658	True	taa	
104.2881162	0.45411789999999996	trials	104.3326375	True	yoo	
105.2306971	0.47192640000000097	trials	105.3057474	True	voo	
106.4200535	0.5571531000000078	trials	106.4912877	True	thaa	
107.218894	0.6372914999999892	trials	107.4593094	True	soo	
108.6601142	0.7008933999999982	trials	108.7364365	True	yaa	
109.7273549	0.44266950000000804	trials	109.764244	True	dee	
111.0795323	0.4528458999999998	trials	111.0973409	True	boo	
112.4418861	0.5940421999999899	trials	112.5296568	True	lee	
113.5294794	0.4757426000000038	trials	113.6197942	True	koo	
114.6972112	0.5736896000000087	trials	114.8384075	True	see	
115.5303967	0.4846469000000013	trials	115.6474243	True	too	
116.4729776	0.47955870000001255	trials	116.48697	True	daa	
118.3568673	0.5609692000000024	trials	118.6100031	True	saa	
122.3968632	0.47701460000000395	trials	122.4299362	True	wee	
123.2580336	0.6016743999999932	trials	123.4768243	True	shee	
124.3265463	0.5011834000000022	trials	124.4270374	True	poo	
125.2564068	0.563513300000011	trials	125.3899709	True	shaa	
126.5755112	0.5062715000000111	trials	126.6060402	True	ree	
127.4570342	0.5329844000000037	trials	127.5257243	True	vaa	
128.4568569	0.44521360000001664	trials	128.5077384	True	loo	
129.3371079	0.4757424999999955	trials	129.3714529	True	laa	
130.2746006	0.48973499999999603	trials	130.3432907	True	taa	
131.2311739	0.563513300000011	trials	131.3914508	True	zoo	
132.2869663	0.45411789999999996	trials	132.3403919	True	hee	
134.2216592	0.43384369999998285	trials	134.2388988	True	gee	
135.475968	0.48210280000000694	trials	135.5472022	True	tee	
136.1642838	0.4348946000000069	trials	136.2232612	True	moo	
136.9833342	0.4185008000000039	trials	137.04312	True	koo	
137.8801217	0.44521360000001664	trials	137.9424516	True	fee	
138.7158513	0.5151758000000086	trials	138.8875766	True	shoo	
139.5719335	0.42358899999999267	trials	139.6380796	True	maa	
141.6886064	0.41214060000001496	trials	141.7471202	True	roo	
142.7431267	0.5622412999999824	trials	142.7940083	True	lee	
143.57457909874753	0.2471937350032931	invalid_times				
143.8154556	0.577505699999989	trials	143.9731884	True	yee	
144.8597996	0.4681103000000064	trials	144.8916006	True	raa	
145.5492447	0.5507929000000047	trials	145.7375065	True	soo	
146.471473	0.4375813999999991	trials	146.5007299	True	doo	
147.3911572	0.42231689999999844	trials	147.41787	True	bee	
148.1658289	0.47955869999998413	trials	148.202718	True	yaa	
149.0727927	0.46683830000000626	trials	149.0893292	True	baa	
149.8423763	0.4833747999999787	trials	149.9161546	True	nee	
151.7080027	0.49400589999999056	trials	151.7860519	True	noo	
154.1876615	0.4490297000000112	trials	154.2601677	True	too	
155.2459979	0.46938240000000064	trials	155.2854311	True	thoo	
156.2089314	0.5686013999999773	trials	156.3374074	True	saa	
157.3334139	0.4910069999999962	trials	157.4262727	True	thaa	
158.6868634	0.4159567000000095	trials	158.7212084	True	goo	
160.1331717	0.42740510000001564	trials	160.1598845	True	boo	
161.0159667	0.44648569999998244	trials	161.0617601	True	woo	
162.2701972	0.4452135999999882	trials	162.3134465	True	naa	
163.0232443	0.5317123000000095	trials	163.0690377	True	waa	
163.8589739	0.4630222000000117	trials	163.8984071	True	gaa	
164.7404969	0.5049994999999967	trials	164.8549804	True	zee	
165.7492238	0.4108685999999864	trials	165.8039215	True	paa	
166.4055959	0.4477576999999826	trials	166.4615656	True	mee	
167.2718545	0.4833748000000071	trials	167.38761	True	zaa	
168.0490703	0.4006923000000029	trials	168.103768	True	hoo	
169.0590692	0.36380319999997823	trials	169.0756058	True	daa	
169.6276707	0.48210269999998445	trials	169.7497864	True	foo	
170.2980352	0.5596972000000164	trials	170.518098	True	see	
171.2864095	0.43376530000000457	trials	171.3487394	True	pee	
171.9605902	0.45157379999997715	trials	172.0712576	True	kaa	
172.9833095	0.46175020000001155	trials	173.0672641	True	yoo	
175.5375638	0.37270740000002434	trials	175.5846292	True	vee	
176.1557747	0.3650752000000068	trials	176.228281	True	haa	
180.2628292	0.4809112000000084	trials	180.332803	True	hee	
181.5602547	0.5363978999999972	trials	181.70638	True	thaa	
182.4097783	0.4347454999999911	trials	182.5304905	True	tee	
183.3228346	0.4483596999999975	trials	183.3954434	True	vee	
186.91669983599206	0.4284691406723766	invalid_times				
196.2063681	0.3830116999999973	trials	196.3715533	True	hee	
196.6710648	0.350337699999983	trials	196.7237062	True	thaa	
197.1049027	0.392087800000013	trials	197.218354	True	tee	
197.5278493	0.4138703999999791	trials	197.6440234	True	vee	
198.1786061	0.4420063999999968	trials	198.2975031	True	lee	
199.190592	0.3802888999999823	trials	199.2060214	True	yaa	
199.7396965	0.5300445999999965	trials	199.8558706	True	zoo	
200.4194969	0.49555540000000065	trials	200.5247797	True	noo	
201.4514502	0.3594137999999987	trials	201.5213362	True	haa	
202.0060003	0.5717947999999922	trials	202.1012995	True	woo	
202.8655076	0.4075172000000009	trials	202.9399317	True	fee	
203.658901	0.35278100000002155	trials	203.6673159	True	baa	
204.7198334	0.4155696999999918	trials	204.7457256	True	gee	
205.3747186	0.36915089999999395	trials	205.3918049	True	boo	
205.800185	0.46088100000000054	trials	205.9199364	True	maa	
206.9310264	0.40391819999999257	trials	206.955624	True	bee	
207.5459659	0.4595864000000063	trials	207.6281736	True	yoo	
208.3136693	0.44664030000001276	trials	208.4211219	True	koo	
209.2393151	0.41298040000000924	trials	209.2826845	True	vaa	
210.3423224	0.4291629999999884	trials	210.3934595	True	yee	
210.9948056	0.5262586999999996	trials	211.1326815	True	thoo	
212.2343941	0.4414619000000073	trials	212.2920043	True	nee	
212.9936826	0.4065074000000095	trials	213.022164	True	goo	
213.5982652	0.49324620000001573	trials	213.7756267	True	see	
214.2358604	0.4705904999999859	trials	214.3154789	True	wee	
215.9796994	0.5909892000000241	trials	216.1803638	True	saa	
217.0522833	0.5320844999999963	trials	217.1519683	True	faa	
218.9857826	0.3916193000000021	trials	219.0026125	True	daa	
219.8266314	0.4213953999999944	trials	219.8602913	True	dee	
220.7911155	0.5210803000000226	trials	220.9594147	True	shoo	
221.6041303	0.4983818000000042	trials	221.7478319	True	zaa	
222.7259094	0.4343413999999939	trials	222.7945237	True	laa	
223.5551067	0.41621699999998896	trials	223.6094803	True	naa	
224.3292832	0.37867330000000265	trials	224.3784784	True	ree	
225.0186628	0.40132890000001	trials	225.1034597	True	loo	
225.8549805	0.35601760000000127	trials	225.9125906	True	hoo	
227.4570597	0.39873969999999304	trials	227.5360309	True	too	
228.4047138	0.6719023999999933	trials	228.6785237	True	soo	
228.49550526354648	0.26367331733686683	invalid_times				
229.9394734	0.5146072999999944	trials	230.0106769	True	roo	
231.5344323	0.45829170000001795	trials	231.684607	True	shee	
232.4762607	0.43175219999997694	trials	232.5435803	True	kee	
233.2355491	0.49130430000002434	trials	233.3430017	True	foo	
234.6971632	0.4680012999999974	trials	234.7839021	True	zee	
238.6813239	0.4699432000000172	trials	238.7712992	True	poo	
239.735136	0.4544078999999783	trials	239.794688	True	taa	
240.5254951	0.4265737999999999	trials	240.6180597	True	kaa	
241.5016306	0.45893910000000915	trials	241.5793072	True	waa	
242.3748447	0.527553399999988	trials	242.5269613	True	shaa	
260.721403	0.46735400000000027	trials	260.9110633	True	shee	
261.4703345	0.40132900000003247	trials	261.5441273	True	hee	
263.4750373	0.4213953999999944	trials	263.5624235	True	naa	
264.009711	0.5443832999999927	trials	264.1883671	True	saa	
265.0156226	0.3560176000000297	trials	265.0518717	True	gaa	
265.9069612	0.36443259999998645	trials	265.942563	True	doo	
266.6507144	0.5411466999999561	trials	266.8416693	True	roo	
268.0592495	0.40974389999996674	trials	268.1246273	True	pee	
268.6767782	0.5476198000000068	trials	268.8774427	True	shee	
269.661976	0.41427509999999756	trials	269.7351215	True	foo	
270.5636715	0.40909659999999803	trials	270.6271074	True	too	
271.5961226	0.3961504999999761	trials	271.6271932	True	yaa	
272.5224157	0.3942086000000131	trials	272.5832623	True	nee	
273.3859202	0.3683164000000261	trials	273.4493561	True	lee	
274.7743889	0.4906568999999763	trials	274.9614599	True	zoo	
275.7272214	0.4285157999999569	trials	275.7388729	True	gee	
276.4366674	0.4621756000000232	trials	276.5622445	True	fee	
277.3713755	0.5858107999999902	trials	277.6154094	True	soo	
278.2976686	0.4058600000000183	trials	278.3837601	True	waa	
280.7451278	0.39679780000000164	trials	280.8059744	True	kee	
281.5736778	0.4395200000000159	trials	281.6571802	True	mee	
282.3659788	0.41168590000000904	trials	282.4708422	True	laa	
283.2346618	0.4647647999999549	trials	283.358297	True	ree	
284.1460669	0.3870881999999938	trials	284.1939674	True	loo	
285.1189659	0.4188062000000059	trials	285.138385	True	goo	
286.143002	0.4045654999999897	trials	286.1792511	True	maa	
288.0130654	0.4194534999999746	trials	288.10563	True	koo	
289.0616991	0.38514629999997396	trials	289.1348445	True	haa	
290.134283	0.4097439000000236	trials	290.20225	True	kaa	
291.1654395	0.4537606000000096	trials	291.2139873	True	vee	
292.1681145	0.42204270000002	trials	292.2464384	True	paa	
293.2711218	0.42398459999998295	trials	293.2905409	True	wee	
294.4155566	0.39938699999999017	trials	294.4427434	True	baa	
295.5302153	0.49195159999999305	trials	295.6363733	True	yee	
297.0925	0.3906337000000235	trials	297.1125	True	boo	
297.8734585	0.5935783999999558	trials	297.9368943	True	yoo	
299.5629239	0.44405100000000175	trials	299.6425423	True	poo	
303.0305353	0.4226899999999887	trials	303.1023862	True	taa	
303.7386867	0.4608809999999721	trials	303.8183052	True	zaa	
304.616432	0.39873970000002146	trials	304.6533283	True	dee	
305.6585926	0.3961504999999761	trials	305.6851321	True	moo	
306.8819985	0.41427509999999756	trials	306.9227787	True	faa	
308.3714467	0.4699433000000113	trials	308.4756628	True	thoo	
309.353408	0.5424413999999729	trials	309.5003462	True	shoo	
310.1528294	0.5288480000000391	trials	310.3366639	True	zee	
311.1930481	0.403918200000021	trials	311.2208822	True	daa	
312.13164	0.4330469000000221	trials	312.184719	True	voo	
313.1647383	0.49648279999996703	trials	313.2424149	True	noo	
314.130517	0.43434150000001637	trials	314.1667661	True	vaa	
314.8917474	0.47706360000000814	trials	315.0153826	True	raa	
315.8031525	0.5437359000000015	trials	315.965626	True	shaa	
316.8757364	0.39679780000000164	trials	316.9288154	True	thaa	
319.2280418	0.36507989999995516	trials	319.2746478	True	woo	
329.1376301	0.2925816999999711	trials	329.162875	True	bee	
329.7706941	0.2893452999999795	trials	329.8729683	True	tee	
341.8526371	0.44987680000002683	trials	342.0934345	True	zee	
341.89355930072514	0.362550811338167	invalid_times				
342.7433284	0.4349887999999851	trials	342.8320092	True	poo	
345.6937434	0.4783582000000024	trials	345.8555696	True	shoo	
346.472451	0.403918200000021	trials	346.5074055	True	hoo	
348.0751776	0.4518186999999898	trials	348.2104642	True	thoo	
348.8525905	0.49842469999998684	trials	348.9930557	True	faa	
350.6067864	0.5994042000000377	trials	350.7614922	True	noo	
351.4735274	0.4913042999999675	trials	351.5919842	True	hee	
352.3706918	0.4634702000000175	trials	352.4535468	True	kaa	
353.3578315	0.40715470000003506	trials	353.3675411	True	wee	
354.1896181	0.5204329999999686	trials	354.3572701	True	see	
355.0777202	0.6201179999999908	trials	355.3224014	True	shee	
356.2253915	0.4783582000000024	trials	356.2635825	True	vaa	
357.2526642	0.4466401999999903	trials	357.2604318	True	boo	
358.1310567	0.39032470000000785	trials	358.1660111	True	maa	
359.0120384	0.43434150000001637	trials	359.0554078	True	ree	
359.896904	0.5178437999999801	trials	360.0580829	True	shaa	
361.0309819	0.4000343000000157	trials	361.0568741	True	doo	
361.8685942	0.35537030000000414	trials	361.9520966	True	lee	
363.1793863	0.3825571000000423	trials	363.210457	True	gee	
363.9283179	0.46282289999999193	trials	364.002758	True	vee	
364.7393908	0.6175286999999798	trials	364.9898977	True	soo	
366.687778	0.4000344000000382	trials	366.7686911	True	taa	
367.4723114	0.3275361999999973	trials	367.4813736	True	bee	
368.1629855	0.4492295000000013	trials	368.2536082	True	raa	
369.0588553	0.3586068000000182	trials	369.0905732	True	gaa	
369.9948579	0.3476026999999817	trials	370.0213974	True	fee	
371.3101812	0.44987680000002683	trials	371.4040404	True	thaa	
372.1484408	0.45958639999997786	trials	372.235827	True	waa	
373.223614	0.3974451000000272	trials	373.2643942	True	voo	
374.0314503	0.42657379999997147	trials	374.0890604	True	roo	
375.1920677	0.4414618000000132	trials	375.2626239	True	naa	
375.9299951	0.5890473000000043	trials	376.0898794	True	saa	
376.9993425	0.39161939999996775	trials	377.025882	True	daa	
377.939229	0.42981040000000803	trials	378.0143164	True	paa	
379.2403115	0.49454090000000406	trials	379.334818	True	nee	
381.312334	0.3611960999999724	trials	381.365413	True	laa	
383.0594095	0.3689636999999948	trials	383.0755921	True	baa	
383.854947	0.4434037999999987	trials	383.9144991	True	mee	
384.5475631	0.42592650000000276	trials	384.6032313	True	moo	
385.2052247	0.43369420000004766	trials	385.258951	True	woo	
386.0415424	0.43304689999996526	trials	386.1464058	True	foo	
386.8416111	0.4997192999999811	trials	386.987902	True	zoo	
387.795091	0.3922665999999708	trials	387.8649999	True	tee	
388.4967693	0.4531133000000409	trials	388.5712094	True	yaa	
389.2010369	0.4071546999999782	trials	389.2858338	True	tee	
389.997869	0.3566648999999984	trials	390.0302342	True	dee	
390.9015064	0.44146189999997887	trials	390.9539381	True	yoo	
391.6213093	0.38838279999998804	trials	391.7196996	True	haa	
392.9113876	0.38255709999998544	trials	393.0117199	True	koo	
394.2577815	0.42657379999997147	trials	394.3542299	True	kee	
395.1517093	0.3942086000000131	trials	395.2209709	True	pee	
395.8469146	0.3916194000000246	trials	395.8799272	True	yee	
396.7272491	0.3851463000000308	trials	396.812046	True	loo	
397.6548368	0.33724569999998266	trials	397.6988535	True	goo	
403.36368515121956	0.26367763744229933	invalid_times				
415.4794043	0.3438836000000265	trials	415.5156981	True	mee	
416.2551839	0.46183829999995396	trials	416.3350302	True	wee	
417.0518323	0.4663750999999934	trials	417.1752312	True	thee	
418.0090808	0.40649030000002995	trials	418.104352	True	kee	
418.8030073	0.621530899999982	trials	419.0507123	True	see	
420.0333664	0.48724400000003243	trials	420.2102986	True	zoo	
421.0922375	0.4709118000000103	trials	421.162103	True	pee	
422.0449492	0.4182857999999783	trials	422.0667255	True	baa	
423.2353852	0.5516655000000128	trials	423.3687649	True	thoo	
424.2806461	0.45185759999998254	trials	424.3459749	True	hoo	
425.1925273	0.40921240000000125	trials	425.2124889	True	goo	
426.1416097	0.5752564000000007	trials	426.3502989	True	shoo	
427.274883	0.47998519999998734	trials	427.356544	True	roo	
428.275684	0.5607388999999898	trials	428.3328467	True	yee	
429.387181	0.531703900000025	trials	429.5359855	True	zaa	
430.5640068	0.43915479999998297	trials	430.6665368	True	laa	
431.7281299	0.3638450999999918	trials	431.7889219	True	voo	
432.7997037	0.4155637999999726	trials	432.8550517	True	poo	
433.9184595	0.43552540000001727	trials	433.9801589	True	loo	
435.0226978	0.5244450999999799	trials	435.1814831	True	shaa	
436.2476129	0.42645190000001776	trials	436.3102197	True	thaa	
437.4289754	0.42917399999998906	trials	437.4480297	True	vaa	
438.6484465	0.4119344000000069	trials	438.7083312	True	foo	
439.8479559	0.40013890000000174	trials	439.8869717	True	maa	
441.180845	0.4836146000000099	trials	441.3006145	True	saa	
442.4302584	0.43008129999998346	trials	442.5200855	True	too	
443.4228933	0.6097354999999993	trials	443.6497294	True	shee	
444.6214954	0.6115502000000106	trials	444.8274626	True	zee	
445.8781675	0.4373400999999717	trials	445.9189981	True	dee	
446.9306872	0.4945026999999982	trials	447.0241437	True	lee	
447.9278588	0.45185759999998254	trials	447.9841142	True	yaa	
448.9586022	0.37745530000000826	trials	448.9985253	True	gaa	
449.9920676	0.37836260000000266	trials	450.0220099	True	doo	
450.8948754	0.40558300000003555	trials	450.9320765	True	woo	
451.7423351	0.41828590000000077	trials	451.8548459	True	taa	
452.7730785	0.40739769999999	trials	452.8701644	True	tee	
453.8056366	0.3965094999999792	trials	453.8328569	True	ree	
454.731128	0.38743610000000217	trials	454.8372873	True	koo	
455.7618713	0.38834350000001905	trials	455.8344589	True	hee	
456.7790045	0.35840110000003733	trials	456.8270938	True	vee	
457.7553072	0.5108349999999859	trials	457.9149999	True	fee	
458.95028	0.40921229999997877	trials	458.9647975	True	bee	
459.8385702	0.4491356000000337	trials	459.924768	True	haa	
460.8484447	0.4455060999999887	trials	460.901978	True	naa	
461.8637632	0.3629377999999974	trials	461.8719293	True	boo	
462.6722072	0.5571095000000241	trials	462.8799891	True	soo	
463.793685	0.38652870000004214	trials	463.8154612	True	gee	
464.5467809	0.5516655000000128	trials	464.7119176	True	faa	
465.5856904	0.4201005000000464	trials	465.6401311	True	nee	
466.4558338	0.514464299999986	trials	466.5692518	True	raa	
467.5509986	0.48270729999995865	trials	467.6136054	True	noo	
468.4483623	0.45820900000001075	trials	468.5336527	True	paa	
470.2394604	0.44913550000001123	trials	470.3329169	True	kaa	
471.1495269	0.40830510000000686	trials	471.2012456	True	waa	
472.0078749	0.3593084000000317	trials	472.0323732	True	daa	
473.7663085	0.2413537000000474	trials	473.8198419	True	moo	
498.4141428440343	6.690710427422573	invalid_times				
516.0	57.0	epochs				rest_period
